JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
AREES,2010,41,,EC,Michael Purugganan,USA,M,SE,
AREES,2010,41,,EC,Sharon Y. Strauss,USA,F,SE,
AREES,2011,42,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2011,42,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2011,42,,E,Daniel Simberloff,USA,M,EIC,
AREES,2011,42,,EC,Steven Gaines,USA,M,SE,
AREES,2011,42,,EC,Robert B. Jackson,USA,M,SE,
AREES,2011,42,,EC,Sarah P. Otto,Canada,F,SE,
AREES,2011,42,,EC,Michael Purugganan,USA,M,SE,
AREES,2011,42,,EC,Kasutuv Roy,USA,M,SE,
AREES,2011,42,,EC,Sharon Y. Strauss,USA,F,SE,
AREES,2012,43,1,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2012,43,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2012,43,,E,Daniel Simberloff,USA,M,EIC,
AREES,2012,43,,EC,Steven Gaines,USA,M,SE,
AREES,2012,43,,EC,Robert B. Jackson,USA,M,SE,
AREES,2012,43,,EC,Sarah P. Otto,Canada,F,SE,
AREES,2012,43,,EC,Michael Purugganan,USA,M,SE,
AREES,2012,43,,EC,Kasutuv Roy,USA,M,SE,
AREES,2012,43,,EC,Sharon Y. Strauss,USA,F,SE,
