JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,1997,85,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1998,86,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1991,79,1,SE,Andrew J. Lack,UK,M,SE,
JECOL,2014,102,1,SE,Andrew MacDougall,Canada,M,SE,
JECOL,2014,102,1,SE,Andrew R. Dyer,USA,M,SE,
JECOL,2011,99,1,SE,Andy Dyer,USA,M,SE,
JECOL,2012,100,1,SE,Andy Dyer,USA,M,SE,
JECOL,2013,101,1,SE,Andy Dyer,USA,M,SE,
JECOL,2006,94,1,SE,Anthony Davy,UK,M,SE,
JECOL,2007,95,1,SE,Anthony Davy,UK,M,SE,
JECOL,2008,96,1,SE,Anthony Davy,UK,M,SE,
JECOL,2009,97,1,SE,Anthony Davy,UK,M,SE,
JECOL,2010,98,1,SE,Anthony Davy,UK,M,SE,
JECOL,2011,99,1,SE,Anthony Davy,UK,M,SE,
JECOL,2012,100,1,SE,Anthony Davy,UK,M,SE,
JECOL,2013,101,1,SE,Anthony Davy,UK,M,SE,
JECOL,2014,102,1,SE,Anthony Davy,UK,M,SE,
JECOL,1996,84,1,SE,Anthony J Davy,UK,M,SE,
JECOL,1991,79,1,SE,Arthur J. Willis,UK,M,SE,
JECOL,1993,81,1,SE,Arthur Willis,UK,M,SE,
JECOL,1994,82,1,SE,Arthur Willis,UK,M,SE,
JECOL,1995,83,1,SE,Arthur Willis,UK,M,SE,
JECOL,1996,84,1,SE,Arthur Willis,UK,M,SE,
JECOL,1997,85,1,SE,Arthur Willis,UK,M,SE,
JECOL,1998,86,1,SE,Arthur Willis,UK,M,SE,
JECOL,1999,87,1,SE,Arthur Willis,UK,M,SE,
JECOL,2000,88,1,SE,Arthur Willis,UK,M,SE,
JECOL,2001,89,1,SE,Arthur Willis,UK,M,SE,
JECOL,2002,90,1,SE,Arthur Willis,UK,M,SE,
JECOL,2003,91,1,SE,Arthur Willis,UK,M,SE,
JECOL,2004,92,1,SE,Arthur Willis,UK,M,SE,
JECOL,2005,93,1,SE,Arthur Willis,UK,M,SE,
JECOL,2006,94,1,SE,Arthur Willis,UK,M,SE,
JECOL,1987,75,1,SE,B. Huntely,UK,M,SE,
JECOL,1985,73,1,SE,B. Huntley,UK,M,SE,
JECOL,1986,74,1,SE,B. Huntley,UK,M,SE,
JECOL,1988,76,1,SE,B. Huntley,UK,M,SE,
JECOL,1994,82,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1995,83,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1996,84,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1997,85,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1998,86,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1999,87,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,2000,88,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,2001,89,1,SE,Bernhard Schmid,Switzerland,M,SE,
