JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BIOCON,1990,51,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1991,55,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1992,59,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1993,64,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1994,67,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1995,71,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1996,75,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1997,79,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1998,83,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1999,87,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2000,92,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2001,97,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2002,103,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2003,109,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2005,121,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2006,133,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,2013,157,1,SE,Andrew B Gill,UK,M,SE,
BIOCON,2012,145,1,SE,Andrew B Gill,UK,M,SE,
BIOCON,2010,143,1,AE,Andrew B Gill,UK,M,AE,
BIOCON,2009,142,1,AE,Andrew B Gill,UK,M,AE,
BIOCON,2008,141,1,AE,Andrew B Gill,UK,M,AE,
BIOCON,2013,157,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2012,145,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2011,144,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2010,143,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2009,142,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2008,141,1,AE,Andrew S Pullin,UK,M,AE,
BIOCON,2013,157,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2012,145,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2011,144,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2010,143,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2009,142,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2008,141,1,SE,Andrew Young,Australia,M,SE,
BIOCON,2013,157,1,SE,Atte Moilanen,Finland,M,SE,
BIOCON,2004,115,1,EB,B. MOSS,UK,M,SE,
BIOCON,2006,133,1,EB,B. MOSS,UK,M,SE,
BIOCON,2007,140,1,EB,B. MOSS,UK,M,SE,
BIOCON,1985,31,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1986,35,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1987,39,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1988,43,1,EB,B. NIEVERGELT,Switzerland,M,SE,
