JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BITR,1997,29,1,SE,Whendee Silver,USA,F,SE,
BITR,1997,29,1,SE,Fred Scatena,USA ,M,SE,
BITR,1997,29,1,SE,Harold Heatwole,USA ,M,SE,
BITR,1998,30,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,1998,30,1,SE,David Bowman,Australia,M,SE,
BITR,1998,30,1,SE,John E D Fox,Australia,M,SE,
BITR,1998,30,1,SE,Paulo Oliveira,Brazil,M,SE,
BITR,1998,30,1,SE,William F Laurance,Brazil,M,SE,
BITR,1998,30,1,SE,Marina Wong,Brunei,F,SE,
BITR,1998,30,1,SE,David Clark,Costa Rica ,M,SE,
BITR,1998,30,1,SE,Annette Aiello,Panama,F,SE,
BITR,1998,30,1,SE,John Proctor,Scotland,M,SE,
BITR,1998,30,1,SE,Alan Covich,USA,M,SE,
BITR,1998,30,1,SE,Craig Guyer,USA,M,SE,
BITR,1998,30,1,SE,David Roubik,USA,M,SE,
BITR,1998,30,1,SE,Diane Davidson,USA,F,SE,
BITR,1998,30,1,SE,Jim Hamrick,USA,M,SE,
BITR,1998,30,1,SE,John T Longino,USA,M,SE,
BITR,1998,30,1,SE,Michele Holbrook,USA,F,SE,
BITR,1998,30,1,SE,Nancy Simmons,USA,F,SE,
BITR,1998,30,1,SE,Nathaniel Wheelwright,USA,M,SE,
BITR,1998,30,1,SE,Nicolas Brokaw,USA,M,SE,
BITR,1998,30,1,SE,Steven Oberbauer,USA,M,SE,
BITR,1998,30,1,SE,Theodore Fleming,USA,M,SE,
BITR,1998,30,1,SE,Whendee Silver,USA,F,SE,
BITR,1999,31,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,1999,31,1,SE,David Bowman,Australia,M,SE,
BITR,1999,31,1,SE,Dennis O'Dowd,Australia,M,SE,
BITR,1999,31,1,SE,John E D Fox,Australia,M,SE,
BITR,1999,31,1,SE,William F Laurance,Brazil,M,SE,
BITR,1999,31,1,SE,Marina Wong,Brunei,F,SE,
BITR,1999,31,1,SE,David Clark,Costa Rica ,M,SE,
BITR,1999,31,1,SE,Rodolfo Dirzo,Mexico,M,SE,
BITR,1999,31,1,SE,Annette Aiello,Panama,F,SE,
BITR,1999,31,1,SE,Carlos Herrera,Spain,M,SE,
BITR,1999,31,1,SE,Alan Covich,USA,M,SE,
BITR,1999,31,1,SE,Craig Guyer,USA,M,SE,
BITR,1999,31,1,SE,D Jean Lodge,USA,F,SE,
BITR,1999,31,1,SE,David Roubik,USA,M,SE,
BITR,1999,31,1,SE,Douglas Levey,USA,M,SE,
BITR,1999,31,1,SE,James Ackerman,USA,M,SE,
BITR,1999,31,1,SE,Jim Hamrick,USA,M,SE,
BITR,1999,31,1,SE,John Ewel,USA,M,SE,
BITR,1999,31,1,SE,John T Longino,USA,M,SE,
BITR,1999,31,1,SE,Michele Holbrook,USA,F,SE,
BITR,1999,31,1,SE,Nancy Simmons,USA,F,SE,
BITR,1999,31,1,SE,Nicolas Brokaw,USA,M,SE,
BITR,1999,31,1,SE,Philip DeVries,USA,M,SE,
BITR,1999,31,1,SE,Steven Oberbauer,USA,M,SE,
BITR,1999,31,1,SE,Elvira Cuevas,Venezuela,F,SE,
BITR,2000,32,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,2000,32,1,SE,David Bowman,Australia,M,SE,
BITR,2000,32,1,SE,William F Laurance,Brazil,M,SE,
BITR,2000,32,1,SE,David Clark,Costa Rica ,M,SE,
BITR,2000,32,1,SE,Rodolfo Dirzo,Mexico,M,SE,
BITR,2000,32,1,SE,Annette Aiello,Panama,F,SE,
