JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
ECOLOGY,1996,77,1,BE,Carol K Augspurger,USA,F,SE,
ECOLOGY,1995,76,1,BE,Carol K Augspurger,USA,F,SE,
ECOLOGY,1994,75,1,BE,Carol K Augspurger,USA,F,SE,
ECOLOGY,1998,79,1,BE,Carol L Folt,USA,F,SE,
ECOLOGY,1997,78,1,BE,Carol L Folt,USA,F,SE,
ECOLOGY,1996,77,1,BE,Carol L Folt,USA,F,SE,
ECOLOGY,2013,94,1,SE,Carol S Thornber,USA,F,SE,
ECOLOGY,2012,93,1,SE,Carol S Thornber,USA,F,SE,
ECOLOGY,2000,81,1,BE,Catherine E Bach,USA,F,SE,
ECOLOGY,1999,80,1,BE,Catherine E Bach,USA,F,SE,
ECOLOGY,1998,79,1,BE,Catherine E Bach,USA,F,SE,
ECOLOGY,2000,81,1,BE,Charles Brown,USA,M,SE,
ECOLOGY,1999,80,1,BE,Charles Brown,USA,M,SE,
ECOLOGY,1999,80,1,BE,Charles D Canham,USA,M,SE,
ECOLOGY,1998,79,1,BE,Charles D Canham,USA,M,SE,
ECOLOGY,1997,78,1,BE,Charles D Canham,USA,M,SE,
ECOLOGY,2007,88,1,SE,Charles W Fox,USA,M,SE,
ECOLOGY,2006,87,1,SE,Charles W Fox,USA,M,SE,
ECOLOGY,2005,86,1,SE,Charles W Fox,USA,M,SE,
ECOLOGY,2013,94,1,SE,Christine V Hawkes,USA,F,SE,
ECOLOGY,2012,93,1,SE,Christine V Hawkes,USA,F,SE,
ECOLOGY,1993,74,1,BE,Christopher B Field,USA,M,SE,
ECOLOGY,1992,73,1,BE,Christopher B Field,USA,M,SE,
ECOLOGY,1989,70,1,BE,Christopher C Smith,USA,M,SE,
ECOLOGY,1988,69,1,BE,Christopher C Smith,USA,M,SE,
ECOLOGY,2013,94,1,SE,Christopher C Wilmers,USA,M,SE,
ECOLOGY,2012,93,1,SE,Christopher C Wilmers,USA,M,SE,
ECOLOGY,2008,89,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2007,88,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2006,87,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2005,86,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2004,85,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2003,84,1,SE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2002,83,1,BE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2001,82,1,BE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2000,81,1,BE,Cliff R Hupp,USA,M,SE,
ECOLOGY,2001,82,1,BE,Clifford N Dahm,USA,M,SE,
ECOLOGY,2000,81,1,BE,Clifford N Dahm,USA,M,SE,
ECOLOGY,1999,80,1,BE,Clifford N Dahm,USA,M,SE,
ECOLOGY,1998,79,1,BE,Clifford N Dahm,USA,M,SE,
ECOLOGY,2013,94,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2012,93,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2011,92,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2010,91,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2009,90,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2008,89,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2007,88,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2006,87,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2005,86,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2004,85,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2003,84,1,SE,Conrad C Labandeira,USA,M,SE,
ECOLOGY,2000,81,1,BE,Craig Osenberg,USA,M,SE,
ECOLOGY,1999,80,1,BE,Craig Osenberg,USA,M,SE,
ECOLOGY,1998,79,1,BE,Dan Binkley,USA,M,SE,
ECOLOGY,1997,78,1,BE,Dan Binkley,USA,M,SE,
